"attestation_id","data_source","contract_id","allocation_id","smart_contract_address","batchID","network","zl_protocol_version","minerID","beneficiary","beneficiary_country","supply_country","supply_location","volume_required","start_date","end_date","redemption_purpose","attestation_folder"
"20220501_ACT_PL_transaction_1_attestation_1689","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1761","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2505,246,"ZL 1.0.0","f0135758","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2505 - Filecoin minerID f0135758","CN","CN","CN-JS","161","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2505. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0135758","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1690","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1762","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2506,246,"ZL 1.0.0","f0135779","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2506 - Filecoin minerID f0135779","CN","CN","CN-JS","114","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2506. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0135779","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1691","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1763","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2507,246,"ZL 1.0.0","f0135934","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2507 - Filecoin minerID f0135934","CN","CN","CN-FJ","175","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2507. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0135934","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1692","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1764","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2508,246,"ZL 1.0.0","f0136014","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2508 - Filecoin minerID f0136014","CN","CN","CN-JS","79","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2508. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0136014","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1693","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1765","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2509,246,"ZL 1.0.0","f0136033","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2509 - Filecoin minerID f0136033","CN","CN","CN-GD","15","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2509. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0136033","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1694","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1766","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2510,246,"ZL 1.0.0","f0136811","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2510 - Filecoin minerID f0136811","CN","CN","CN-GD","18","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2510. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0136811","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1695","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1767","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2511,246,"ZL 1.0.0","f0137019","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2511 - Filecoin minerID f0137019","CN","CN","CN-BJ","166","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2511. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0137019","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1696","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1768","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2512,246,"ZL 1.0.0","f0141446","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2512 - Filecoin minerID f0141446","CN","CN","CN-JS","322","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2512. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0141446","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1697","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1769","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2513,246,"ZL 1.0.0","f0141614","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2513 - Filecoin minerID f0141614","CN","CN","CN-FJ","178","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2513. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0141614","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1698","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1770","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2514,246,"ZL 1.0.0","f0142515","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2514 - Filecoin minerID f0142515","CN","CN","CN-GD","144","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2514. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0142515","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1699","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1771","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2515,246,"ZL 1.0.0","f0143110","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2515 - Filecoin minerID f0143110","CN","CN","CN-HB","54","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2515. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0143110","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1700","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1772","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2516,246,"ZL 1.0.0","f0143162","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2516 - Filecoin minerID f0143162","CN","CN","CN-HN","195","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2516. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0143162","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1701","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1773","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2517,246,"ZL 1.0.0","f0143928","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2517 - Filecoin minerID f0143928","CN","CN","CN-JS","185","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2517. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0143928","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1702","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1774","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2518,246,"ZL 1.0.0","f0144194","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2518 - Filecoin minerID f0144194","CN","CN","CN-GD","54","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2518. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0144194","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1703","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1775","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2519,246,"ZL 1.0.0","f0144313","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2519 - Filecoin minerID f0144313","CN","CN","CN-SD","488","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2519. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0144313","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1704","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1776","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2520,246,"ZL 1.0.0","f0144615","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2520 - Filecoin minerID f0144615","CN","CN","CN-GD","1","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2520. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0144615","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1705","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1777","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2521,246,"ZL 1.0.0","f0144756","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2521 - Filecoin minerID f0144756","CN","CN","CN-GD","114","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2521. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0144756","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1706","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1778","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2522,246,"ZL 1.0.0","f0145313","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2522 - Filecoin minerID f0145313","CN","CN","CN-XJ","52","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2522. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0145313","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1707","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1779","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2523,246,"ZL 1.0.0","f0146165","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2523 - Filecoin minerID f0146165","CN","CN","CN-GD","160","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2523. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0146165","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1708","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1780","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2524,246,"ZL 1.0.0","f0146220","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2524 - Filecoin minerID f0146220","CN","CN","CN-XX","179","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2524. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0146220","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1709","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1781","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2525,246,"ZL 1.0.0","f0146301","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2525 - Filecoin minerID f0146301","CN","CN","CN-GD","129","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2525. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0146301","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1710","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1782","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2526,246,"ZL 1.0.0","f0146393","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2526 - Filecoin minerID f0146393","CN","CN","CN-GD","274","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2526. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0146393","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1711","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1783","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2527,246,"ZL 1.0.0","f0146751","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2527 - Filecoin minerID f0146751","CN","CN","CN-JS","19","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2527. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0146751","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1712","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1784","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2528,246,"ZL 1.0.0","f0146875","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2528 - Filecoin minerID f0146875","CN","CN","CN-XJ","26","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2528. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0146875","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1713","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1785","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2529,246,"ZL 1.0.0","f0147565","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2529 - Filecoin minerID f0147565","CN","CN","CN-JS","2","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2529. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0147565","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1714","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1786","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2530,246,"ZL 1.0.0","f0148391","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2530 - Filecoin minerID f0148391","CN","CN","CN-HN","170","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2530. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0148391","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1715","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1787","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2531,246,"ZL 1.0.0","f0148399","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2531 - Filecoin minerID f0148399","CN","CN","CN-XJ","28","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2531. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0148399","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1716","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1788","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2532,246,"ZL 1.0.0","f0148627","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2532 - Filecoin minerID f0148627","CN","CN","CN-HN","121","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2532. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0148627","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1717","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1789","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2533,246,"ZL 1.0.0","f0149026","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2533 - Filecoin minerID f0149026","CN","CN","CN-JS","76","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2533. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0149026","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1718","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1790","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2534,246,"ZL 1.0.0","f0149132","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2534 - Filecoin minerID f0149132","CN","CN","CN-SH","6","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2534. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0149132","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1719","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1791","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2535,246,"ZL 1.0.0","f0149455","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2535 - Filecoin minerID f0149455","CN","CN","CN-SN","19","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2535. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0149455","20220510_ACT_PL_transaction_1_delivery_1"
