"ID","name","country","location","redemption_account","volume_required","start_date","end_date","redemption_purpose"
"","f024084","CN","CN-JX","Tuokexun Windfarm Phase 1 and 2",57,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f024084"
"","f0151341","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",149,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0151341"
"","f0151371","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",221,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0151371"
"","f0151453","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",5,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0151453"
"","f0151487","CN","CN-SN","Tuokexun Windfarm Phase 1 and 2",47,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0151487"
"","f0151498","CN","CN-SD","Tuokexun Windfarm Phase 1 and 2",86,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0151498"
"","f0151692","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",55,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0151692"
"","f0152854","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",79,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0152854"
"","f0152943","CN","CN-SD","Tuokexun Windfarm Phase 1 and 2",63,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0152943"
"","f0153804","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",141,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0153804"
"","f0154238","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",183,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0154238"
"","f0155258","CN","CN-SH","Tuokexun Windfarm Phase 1 and 2",44,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0155258"
"","f0155687","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0155687"
"","f0158142","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",137,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0158142"
"","f0158950","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",185,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0158950"
"","f0158993","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",64,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0158993"
"","f0159380","CN","CN-NM","Tuokexun Windfarm Phase 1 and 2",475,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0159380"
"","f0159649","CN","CN-CQ","Tuokexun Windfarm Phase 1 and 2",220,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0159649"
"","f0159961","CN","CN-CQ","Tuokexun Windfarm Phase 1 and 2",50,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0159961"
"","f0161916","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",8,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0161916"
"","f0162183","CN","CN-SN","Tuokexun Windfarm Phase 1 and 2",41,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0162183"
"","f0164291","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",50,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0164291"
"","f0167137","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",6,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0167137"
"","f0169153","CN","CN-SC","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0169153"
"","f0172300","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",45,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0172300"
"","f0199223","CN","CN-SC","Tuokexun Windfarm Phase 1 and 2",45,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0199223"
"","f0215370","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",4,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0215370"
"","f0216138","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",5,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0216138"
"","f0217771","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",273,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0217771"
"","f0218559","CN","CN-CQ","Tuokexun Windfarm Phase 1 and 2",795,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0218559"
"","f0219106","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",806,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0219106"
"","f0220004","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",300,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0220004"
"","f0220632","CN","HK","Tuokexun Windfarm Phase 1 and 2",93,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0220632"
"","f0222674","CN","CN-GX","Tuokexun Windfarm Phase 1 and 2",1933,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0222674"
"","f0223316","CN","CN-SD","Tuokexun Windfarm Phase 1 and 2",79,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0223316"
"","f0224984","CN","CN-HB","Tuokexun Windfarm Phase 1 and 2",217,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0224984"
"","f0227567","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",228,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0227567"
"","f0228232","CN","CN-HA","Tuokexun Windfarm Phase 1 and 2",19,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0228232"
"","f0231112","CN","CN-SC","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0231112"
"","f0232459","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",117,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0232459"
"","f0232650","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",8,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0232650"
"","f0239678","CN","CN-BJ","Tuokexun Windfarm Phase 1 and 2",121,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0239678"
"","f0239688","CN","CN-BJ","Tuokexun Windfarm Phase 1 and 2",80,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0239688"
"","f0240035","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",154,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0240035"
"","f0240392","CN","CN-XX","Tuokexun Windfarm Phase 1 and 2",221,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0240392"
"","f0241764","CN","CN-SC","Tuokexun Windfarm Phase 1 and 2",206,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0241764"
"","f0392785","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",265,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0392785"
"","f0396188","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",173,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0396188"
"","f0396846","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",3,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0396846"
"","f0397083","CN","CN-BJ","Tuokexun Windfarm Phase 1 and 2",2,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0397083"
"","f0397802","CN","CN-SC","Tuokexun Windfarm Phase 1 and 2",20,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0397802"
"","f0397855","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",70,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0397855"
"","f0399814","CN","CN-XX","Tuokexun Windfarm Phase 1 and 2",121,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0399814"
"","f0400103","CN","HK","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0400103"
"","f0400307","CN","CN-SH","Tuokexun Windfarm Phase 1 and 2",55,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0400307"
"","f0400644","CN","CN-NM","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0400644"
"","f0402431","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",45,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0402431"
"","f0403050","CN","CN-XX","Tuokexun Windfarm Phase 1 and 2",60,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0403050"
"","f0403177","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0403177"
"","f0404193","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",760,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0404193"
"","f0406475","CN","CN-SH","Tuokexun Windfarm Phase 1 and 2",271,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0406475"
"","f0406478","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",70,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0406478"
"","f0410023","CN","CN-JX","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0410023"
"","f0410701","CN","CN-SH","Tuokexun Windfarm Phase 1 and 2",203,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0410701"
"","f0413684","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",137,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0413684"
"","f0413801","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",369,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0413801"
"","f0417767","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",860,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0417767"
"","f0419945","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",293,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0419945"
"","f0421858","CN","CN-XX","Tuokexun Windfarm Phase 1 and 2",76,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0421858"
"","f0422229","CN","CN-NM","Tuokexun Windfarm Phase 1 and 2",191,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0422229"
"","f0426933","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",159,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0426933"
"","f0427393","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",8,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0427393"
"","f0427989","CN","CN-CQ","Tuokexun Windfarm Phase 1 and 2",1896,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0427989"
"","f0432329","CN","CN-GZ","Tuokexun Windfarm Phase 1 and 2",529,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0432329"
"","f0432345","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",393,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0432345"
"","f0432382","CN","CN-GZ","Tuokexun Windfarm Phase 1 and 2",211,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0432382"
"","f0432594","CN","CN-HA","Tuokexun Windfarm Phase 1 and 2",195,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0432594"
"","f0435140","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",23,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0435140"
"","f0437246","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0437246"
"","f0440919","CN","CN-NM","Tuokexun Windfarm Phase 1 and 2",3459,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0440919"
"","f0447181","CN","CN-SD","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0447181"
"","f0452808","CN","CN-HA","Tuokexun Windfarm Phase 1 and 2",73,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0452808"
"","f0454186","CN","CN-HA","Tuokexun Windfarm Phase 1 and 2",11,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0454186"
"","f0456374","CN","CN-BJ","Tuokexun Windfarm Phase 1 and 2",45,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0456374"
"","f0456741","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",161,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0456741"
"","f0460078","CN","CN-SH","Tuokexun Windfarm Phase 1 and 2",227,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0460078"
"","f0461752","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",587,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0461752"
"","f0465477","CN","CN-SD","Tuokexun Windfarm Phase 1 and 2",379,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0465477"
"","f0469055","CN","HK","Tuokexun Windfarm Phase 1 and 2",1402,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0469055"
"","f0469168","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",1867,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0469168"
"","f0471007","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",76,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0471007"
"","f0471691","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",137,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0471691"
"","f0478563","CN","CN-XX","Tuokexun Windfarm Phase 1 and 2",36,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0478563"
"","f0485876","CN","CN-JL","Tuokexun Windfarm Phase 1 and 2",1735,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0485876"
"","f0490501","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",610,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0490501"
"","f0492360","CN","CN-XX","Tuokexun Windfarm Phase 1 and 2",3,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0492360"
"","f0492474","CN","CN-SN","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0492474"
"","f0494603","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",128,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0494603"
"","f0497031","CN","CN-JX","Tuokexun Windfarm Phase 1 and 2",22,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0497031"
"","f0497636","CN","CN-HL","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0497636"
"","f0498868","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",386,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0498868"
"","f0500878","CN","CN-BJ","Tuokexun Windfarm Phase 1 and 2",163,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0500878"
"","f0504985","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",104,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0504985"
"","f0505593","CN","CN-BJ","Tuokexun Windfarm Phase 1 and 2",53,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0505593"
"","f0506630","CN","CN-SD","Tuokexun Windfarm Phase 1 and 2",16,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0506630"
"","f0508892","CN","CN-BJ","Tuokexun Windfarm Phase 1 and 2",4,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0508892"
"","f0509062","CN","CN-BJ","Tuokexun Windfarm Phase 1 and 2",81,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0509062"
"","f0511732","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",181,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0511732"
"","f0513685","CN","CN-HN","Tuokexun Windfarm Phase 1 and 2",129,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0513685"
"","f0513878","CN","CN-GZ","Tuokexun Windfarm Phase 1 and 2",235,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0513878"
"","f0519331","CN","CN-HN","Tuokexun Windfarm Phase 1 and 2",60,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0519331"
"","f0519333","CN","CN-XX","Tuokexun Windfarm Phase 1 and 2",93,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0519333"
"","f0519376","CN","CN-HN","Tuokexun Windfarm Phase 1 and 2",137,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0519376"
"","f0521273","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",107,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0521273"
"","f0522099","CN","CN-JX","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0522099"
"","f0652413","CN","CN-XX","Tuokexun Windfarm Phase 1 and 2",130,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0652413"
"","f0652414","CN","CN-XX","Tuokexun Windfarm Phase 1 and 2",654,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0652414"
"","f0671368","CN","CN-XX","Tuokexun Windfarm Phase 1 and 2",24,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0671368"
"","f0673613","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",411,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0673613"
"","f0676048","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",18,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0676048"
"","f0151341","CN","CN-FJ","Sanjian Windfarm",38,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0151341"
"","f0151371","CN","CN-JS","Sanjian Windfarm",573,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0151371"
"","f0151692","CN","CN-XJ","Sanjian Windfarm",91,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0151692"
"","f0152854","CN","CN-GD","Sanjian Windfarm",202,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0152854"
"","f0152943","CN","CN-SD","Sanjian Windfarm",83,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0152943"
"","f0153176","CN","CN-FJ","Sanjian Windfarm",203,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0153176"
"","f0153804","CN","CN-GD","Sanjian Windfarm",111,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0153804"
"","f0154238","CN","CN-FJ","Sanjian Windfarm",80,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0154238"
"","f0155258","CN","CN-SH","Sanjian Windfarm",23,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0155258"
"","f0155687","CN","CN-GD","Sanjian Windfarm",1,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0155687"
"","f0157941","CN","CN-HN","Sanjian Windfarm",196,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0157941"
"","f0158142","CN","CN-XJ","Sanjian Windfarm",56,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0158142"
"","f0158666","CN","CN-GD","Sanjian Windfarm",1,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0158666"
"","f0158950","CN","CN-JS","Sanjian Windfarm",130,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0158950"
"","f0158993","CN","CN-FJ","Sanjian Windfarm",52,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0158993"
"","f0159380","CN","CN-NM","Sanjian Windfarm",176,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0159380"
"","f0159649","CN","CN-CQ","Sanjian Windfarm",274,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0159649"
"","f0159961","CN","CN-CQ","Sanjian Windfarm",78,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0159961"
"","f0160137","CN","CN-SH","Sanjian Windfarm",57,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0160137"
"","f0161916","CN","CN-JS","Sanjian Windfarm",8,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0161916"
"","f0162183","CN","CN-SN","Sanjian Windfarm",44,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0162183"
"","f0164291","CN","CN-FJ","Sanjian Windfarm",30,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0164291"
"","f0167137","CN","CN-ZJ","Sanjian Windfarm",19,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0167137"
"","f0168058","CN","CN-JS","Sanjian Windfarm",4,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0168058"
"","f0169153","CN","CN-SC","Sanjian Windfarm",2,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0169153"
"","f0172300","CN","CN-GD","Sanjian Windfarm",74,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0172300"
"","f0199223","CN","CN-SC","Sanjian Windfarm",121,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0199223"
"","f0215370","CN","CN-GD","Sanjian Windfarm",2,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0215370"
"","f0216138","CN","CN-GD","Sanjian Windfarm",5,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0216138"
"","f0216849","CN","CN-FJ","Sanjian Windfarm",126,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0216849"
"","f0217771","CN","CN-GD","Sanjian Windfarm",107,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0217771"
"","f0218559","CN","CN-CQ","Sanjian Windfarm",659,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0218559"
"","f0219106","CN","CN-ZJ","Sanjian Windfarm",1430,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0219106"
"","f0220004","CN","CN-XJ","Sanjian Windfarm",310,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0220004"
"","f0220632","CN","HK","Sanjian Windfarm",344,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0220632"
"","f0222674","CN","CN-GX","Sanjian Windfarm",1177,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0222674"
"","f0223316","CN","CN-SD","Sanjian Windfarm",78,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0223316"
"","f0223663","CN","CN-BJ","Sanjian Windfarm",1,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0223663"
"","f0224984","CN","CN-HB","Sanjian Windfarm",169,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0224984"
"","f0225058","CN","HK","Sanjian Windfarm",23,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0225058"
"","f0226324","CN","CN-GX","Sanjian Windfarm",1,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0226324"
"","f0227567","CN","CN-FJ","Sanjian Windfarm",163,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0227567"
"","f0228232","CN","CN-HA","Sanjian Windfarm",22,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0228232"
"","f0231112","CN","CN-SC","Sanjian Windfarm",1,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0231112"
"","f0232459","CN","CN-ZJ","Sanjian Windfarm",115,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0232459"
"","f0232650","CN","CN-GD","Sanjian Windfarm",7,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0232650"
"","f0238968","CN","CN-SD","Sanjian Windfarm",3,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0238968"
"","f0239688","CN","CN-BJ","Sanjian Windfarm",19,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0239688"
"","f0240035","CN","CN-ZJ","Sanjian Windfarm",55,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0240035"
"","f0240392","CN","CN-XX","Sanjian Windfarm",198,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0240392"
"","f0241764","CN","CN-SC","Sanjian Windfarm",100,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0241764"
"","f0241858","CN","CN-JX","Sanjian Windfarm",98,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0241858"
"","f0364957","CN","CN-YN","Sanjian Windfarm",1,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0364957"
