"allocation_id","UUID","contract_id","minerID","volume_MWh","defaulted","step4_ZL_contract_complete","step5_redemption_data_complete","step6_attestation_info_complete","step7_certificates_matched_to_supply","step8_IPLDrecord_complete","step9_transaction_complete","step10_volta_complete","step11_finalRecord_complete","allocation_cid"
"20220207_SP_PL_transaction_1_allocation_31","1a8f61dc-32ed-453e-9275-5419529d1692","20220207_SP_PL_transaction_1_contract_1","f03364",69,0,0,0,0,0,0,0,0,0,"bafyreicki5nho3h67rj7dc323xcsetjlcubhfvw3llyrl6skscvzfmpjui"
"20220207_SP_PL_transaction_1_allocation_32","81263b5f-1783-4acc-9c39-8afec8407464","20220207_SP_PL_transaction_1_contract_1","f03482",134,0,0,0,0,0,0,0,0,0,"bafyreih5dywomsa65f6fqdctuatijoioqsakocarc6ymeodz7q5y2tm7xi"
"20220207_SP_PL_transaction_1_allocation_33","22461a74-2f6b-4494-acb7-954e0a47b403","20220207_SP_PL_transaction_1_contract_1","f04443",1,0,0,0,0,0,0,0,0,0,"bafyreibic2kmlmjb7rnfbncm7is4osz2x2qh3mf7x6hoce3lpwyqlvepsi"
"20220207_SP_PL_transaction_1_allocation_34","97158dd6-90aa-4bc8-a67d-5665d9fc3354","20220207_SP_PL_transaction_1_contract_1","f05664",10,0,0,0,0,0,0,0,0,0,"bafyreicnsckdrcq2uzvmaaey3cy4r2wcd7emolcpwtjscfylound7ujecy"
"20220207_SP_PL_transaction_1_allocation_35","a155f6ef-3cf6-4a24-a7e6-95728e7fc4e8","20220207_SP_PL_transaction_1_contract_1","f07945",8,0,0,0,0,0,0,0,0,0,"bafyreifs4yvdzhrmpqk7smdvauzs5olxakumrstczcwfp6tdmm2kz3mrtm"
"20220207_SP_PL_transaction_1_allocation_36","56434691-8ab4-4dae-b3c8-d3f8f09920bc","20220207_SP_PL_transaction_1_contract_1","f07969",8,0,0,0,0,0,0,0,0,0,"bafyreih7vb2p7t4hlloitnabjrehppctm535ctvsqfy7tuu4bnwevnwph4"
"20220207_SP_PL_transaction_1_allocation_37","bc5ed22c-d198-4841-9b8f-bbb61e8f8f58","20220207_SP_PL_transaction_1_contract_1","f07998",3,0,0,0,0,0,0,0,0,0,"bafyreie2vv4lo73p6pnt5x5mq24ub2kelw2yvtwwrnshlxucps2bepgon4"
"20220207_SP_PL_transaction_1_allocation_38","682f8cd9-ac90-4824-9248-0761e7082982","20220207_SP_PL_transaction_1_contract_1","f08019",18,0,0,0,0,0,0,0,0,0,"bafyreiffvxcpqzptxm3pq3v5kyfvh4z4beqdafdfp45jds2nrct34b7jaq"
"20220207_SP_PL_transaction_1_allocation_39","d39b72b8-532c-4abf-ab6b-bb847b94092c","20220207_SP_PL_transaction_1_contract_1","f08094",76,0,0,0,0,0,0,0,0,0,"bafyreief6xripvcr4g2xcdbr2ya3lmqpblx6g6hqfpnesrm37jk2t7gflu"
"20220207_SP_PL_transaction_1_allocation_40","72dbb8ee-6270-4d81-bd19-3dd868545293","20220207_SP_PL_transaction_1_contract_1","f08148",108,0,0,0,0,0,0,0,0,0,"bafyreig6hsgjcxcilse2ttgie5ame4mxn2pifbqxfjrlngjjzgjetet7cy"
"20220207_SP_PL_transaction_1_allocation_41","62f3ab53-a54b-4847-aed0-c51ccbb6ab2a","20220207_SP_PL_transaction_1_contract_1","f08157",40,0,0,0,0,0,0,0,0,0,"bafyreih6b254dmk4r2aatazf4ftxyzwivcylvglq6bxf2jgoqsdqdki6zu"
"20220207_SP_PL_transaction_1_allocation_42","30d5a7d5-51e5-4295-9d86-8fdd79f139fa","20220207_SP_PL_transaction_1_contract_1","f08242",3,0,0,0,0,0,0,0,0,0,"bafyreieia5gspa7w75nvbmvseqo35o6gdmlfs6w6ig6nyqwkmhkerj4jky"
"20220207_SP_PL_transaction_1_allocation_43","a04c0518-8296-4ec7-b1ba-89d6e8a9b6d3","20220207_SP_PL_transaction_1_contract_1","f09002",441,0,0,0,0,0,0,0,0,0,"bafyreifpr443pz76uvhi72dm4zf5ff6n7ndihujmvzoysfp3oy6xlnsmye"
