start_date,beneficiary,source,contract_id,minerID,volume_MWh,attestation_id,defaulted,step4_ZL_contract_complete,step5_redemption_data_complete,step6_attestation_info_complete,step7_certificates_matched_to_supply,step8_IPLDrecord_complete,step9_transaction_complete,step10_volta_complete,step11_finalRecord_complete
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 405 - Filecoin MinerID: f054415,Guedin Windfarm,,,126,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 406 - Filecoin MinerID: f054417,Guedin Windfarm,,,10,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 407 - Filecoin MinerID: f054418,Guedin Windfarm,,,291,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 408 - Filecoin MinerID: f054420,Guedin Windfarm,,,252,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 409 - Filecoin MinerID: f054666,Guedin Windfarm,,,26,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 410 - Filecoin MinerID: f056226,Guedin Windfarm,,,571,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 411 - Filecoin MinerID: f056406,Guedin Windfarm,,,3,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 412 - Filecoin MinerID: f056573,Guedin Windfarm,,,29,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 413 - Filecoin MinerID: f056611,Guedin Windfarm,,,83,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 414 - Filecoin MinerID: f057070,Guedin Windfarm,,,34,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 415 - Filecoin MinerID: f057466,Guedin Windfarm,,,1,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 416 - Filecoin MinerID: f057618,Guedin Windfarm,,,622,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 417 - Filecoin MinerID: f058349,Guedin Windfarm,,,2,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 418 - Filecoin MinerID: f060072,Guedin Windfarm,,,272,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 419 - Filecoin MinerID: f061158,Guedin Windfarm,,,16,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 420 - Filecoin MinerID: f061407,Guedin Windfarm,,,258,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 421 - Filecoin MinerID: f061740,Guedin Windfarm,,,608,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 422 - Filecoin MinerID: f062260,Guedin Windfarm,,,28,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 423 - Filecoin MinerID: f063628,Guedin Windfarm,,,42,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 424 - Filecoin MinerID: f065200,Guedin Windfarm,,,80,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 425 - Filecoin MinerID: f066270,Guedin Windfarm,,,1360,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 426 - Filecoin MinerID: f067375,Guedin Windfarm,,,1145,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 427 - Filecoin MinerID: f068096,Guedin Windfarm,,,399,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 428 - Filecoin MinerID: f070044,Guedin Windfarm,,,30,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 429 - Filecoin MinerID: f073552,Guedin Windfarm,,,115,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 430 - Filecoin MinerID: f078465,Guedin Windfarm,,,33,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 431 - Filecoin MinerID: f079007,Guedin Windfarm,,,11,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 432 - Filecoin MinerID: f079426,Guedin Windfarm,,,91,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 433 - Filecoin MinerID: f079618,Guedin Windfarm,,,251,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 434 - Filecoin MinerID: f079815,Guedin Windfarm,,,1058,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 435 - Filecoin MinerID: f080468,Guedin Windfarm,,,1396,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 436 - Filecoin MinerID: f081985,Guedin Windfarm,,,43,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 437 - Filecoin MinerID: f081988,Guedin Windfarm,,,283,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 438 - Filecoin MinerID: f082000,Guedin Windfarm,,,80,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 439 - Filecoin MinerID: f082095,Guedin Windfarm,,,930,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 440 - Filecoin MinerID: f082452,Guedin Windfarm,,,255,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 441 - Filecoin MinerID: f082617,Guedin Windfarm,,,121,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 442 - Filecoin MinerID: f082635,Guedin Windfarm,,,163,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 443 - Filecoin MinerID: f083065,Guedin Windfarm,,,4,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 444 - Filecoin MinerID: f083542,Guedin Windfarm,,,24,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 445 - Filecoin MinerID: f083638,Guedin Windfarm,,,410,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 446 - Filecoin MinerID: f085437,Guedin Windfarm,,,271,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 447 - Filecoin MinerID: f085899,Guedin Windfarm,,,11,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 448 - Filecoin MinerID: f086028,Guedin Windfarm,,,455,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 449 - Filecoin MinerID: f086151,Guedin Windfarm,,,11,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 450 - Filecoin MinerID: f087871,Guedin Windfarm,,,11,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 451 - Filecoin MinerID: f087896,Guedin Windfarm,,,200,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 452 - Filecoin MinerID: f087965,Guedin Windfarm,,,10,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 453 - Filecoin MinerID: f089551,Guedin Windfarm,,,646,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 454 - Filecoin MinerID: f090387,Guedin Windfarm,,,328,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 455 - Filecoin MinerID: f092514,Guedin Windfarm,,,474,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 456 - Filecoin MinerID: f093115,Guedin Windfarm,,,63,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 457 - Filecoin MinerID: f093658,Guedin Windfarm,,,81,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 458 - Filecoin MinerID: f094374,Guedin Windfarm,,,127,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 459 - Filecoin MinerID: f094614,Guedin Windfarm,,,1187,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 460 - Filecoin MinerID: f094765,Guedin Windfarm,,,310,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 461 - Filecoin MinerID: f095334,Guedin Windfarm,,,474,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 462 - Filecoin MinerID: f096974,Guedin Windfarm,,,132,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 463 - Filecoin MinerID: f097370,Guedin Windfarm,,,140,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 464 - Filecoin MinerID: f097569,Guedin Windfarm,,,7,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 465 - Filecoin MinerID: f097687,Guedin Windfarm,,,72,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 466 - Filecoin MinerID: f097840,Guedin Windfarm,,,185,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 467 - Filecoin MinerID: f099239,Guedin Windfarm,,,1800,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 468 - Filecoin MinerID: f099369,Guedin Windfarm,,,72,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 469 - Filecoin MinerID: f099387,Guedin Windfarm,,,43,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 470 - Filecoin MinerID: f099705,Guedin Windfarm,,,2,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 471 - Filecoin MinerID: f099949,Guedin Windfarm,,,401,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 472 - Filecoin MinerID: f0101018,Guedin Windfarm,,,5,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 473 - Filecoin MinerID: f0101403,Guedin Windfarm,,,55,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 474 - Filecoin MinerID: f0102358,Guedin Windfarm,,,181,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 475 - Filecoin MinerID: f0102374,Guedin Windfarm,,,327,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 476 - Filecoin MinerID: f0102376,Guedin Windfarm,,,452,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 477 - Filecoin MinerID: f0102641,Guedin Windfarm,,,326,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 478 - Filecoin MinerID: f0103396,Guedin Windfarm,,,41,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 479 - Filecoin MinerID: f0103710,Guedin Windfarm,,,589,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 480 - Filecoin MinerID: f0103851,Guedin Windfarm,,,849,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 481 - Filecoin MinerID: f0107753,Guedin Windfarm,,,20,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 482 - Filecoin MinerID: f0108672,Guedin Windfarm,,,9,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 483 - Filecoin MinerID: f0109272,Guedin Windfarm,,,266,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 484 - Filecoin MinerID: f0109606,Guedin Windfarm,,,84,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 485 - Filecoin MinerID: f0109743,Guedin Windfarm,,,3,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 486 - Filecoin MinerID: f0110110,Guedin Windfarm,,,41,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 487 - Filecoin MinerID: f0110442,Guedin Windfarm,,,197,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 488 - Filecoin MinerID: f0110936,Guedin Windfarm,,,84,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 489 - Filecoin MinerID: f0110944,Guedin Windfarm,,,26,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 490 - Filecoin MinerID: f0111174,Guedin Windfarm,,,301,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 491 - Filecoin MinerID: f0111175,Guedin Windfarm,,,39,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 492 - Filecoin MinerID: f0111499,Guedin Windfarm,,,218,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 493 - Filecoin MinerID: f0112787,Guedin Windfarm,,,78,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 494 - Filecoin MinerID: f0113008,Guedin Windfarm,,,2,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 495 - Filecoin MinerID: f0114338,Guedin Windfarm,,,10,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 496 - Filecoin MinerID: f0114868,Guedin Windfarm,,,387,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 497 - Filecoin MinerID: f0114924,Guedin Windfarm,,,158,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 498 - Filecoin MinerID: f0115117,Guedin Windfarm,,,804,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 499 - Filecoin MinerID: f0116211,Guedin Windfarm,,,27,,0,0,0,0,0,0,0,0,0
2021-05-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 500 - Filecoin MinerID: f0116628,Guedin Windfarm,,,324,,0,0,0,0,0,0,0,0,0
