"transaction","contract_id","reportingStart","reportingEnd","country","region","contract_volume_MWh","allocation_id","minerID","miner locations","allocation_volume_MWh","energy_use"
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_20","f083903","CN-SN",2,69.23497953641485
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_21","f083920","CN-JS, CN-XX, US-XX",16,138.36015252763974
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_22","f085435","CN-XX",10,227.09196000633153
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_23","f085437","CN-XX, CN-ZJ",11,464.95050920363104
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_24","f085777","CN-FJ",14,120.94958718112565
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_25","f086028","CN-JS",43,295.47597390282795
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_26","f086423","CN-GD, CN-SC",10,123.22081799028628
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_27","f087530","CN-GD, HK",1,296.8598811198415
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_28","f087890","CN-SN, CN-XX",18,248.66590079010837
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_29","f087965","CN-JS",1,8.077737830581633
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_30","f089551","CN-ZJ",16,602.9061220731166
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_31","f090387","CN-FJ, HK",21,544.1354523190627
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_32","f092514","CN-XJ",7,340.5228932482041
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_33","f093658","CN-XX",3,62.96807764424721
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_34","f094374","CN-ZJ",3,63.905390878324795
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_35","f094765","CN-TJ",5,260.48650151872965
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_36","f095382","CN-GD, CN-XX",1,257.55918005637625
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_37","f096133","CN-HN, CN-SC",12,145.0952026259276
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_38","f096974","CN-CQ",1,74.91442850900428
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_39","f097182","CN-SC",11,169.7388362386987
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_40","f097370","CN-HA",7,112.66305360548186
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_41","f097386","CN-BJ, HK",54,497.6524886894055
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_42","f097687","CN-JS",8,123.51090592438887
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_43","f097914","CN-GD",6,87.83059355104704
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_44","f099369","CN-ZJ",4,40.711570466135036
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_45","f099387","CN-HE",1,25.049602028662846
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_46","f099705","CN-SD",1,0.716726988910272
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_47","f099949","CN-SC",2,34.28209061112893
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_48","f0101387","CN-GD, CN-XX",1,61.99862335003015
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_49","f0101403","CN-SC",10,105.53514726874599
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_50","f0102358","CN-GZ",76,256.7149913217788
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_51","f0102374","CN-XJ",7,308.4688972011161
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_52","f0102375","CN-XJ, HK",6,136.16235864864697
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_53","f0102376","CN-XJ",9,425.898430453368
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_54","f0102513","CN-XJ, HK",6,453.40712690420236
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_55","f0102641","CN-GD",4,293.2144762696994
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_56","f0103282","CN-GD, CN-XX",3,54.053417800774945
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_57","f0103710","CN-GZ, HK",9,281.956066335734
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_58","f0103851","CN-XJ",19,288.16831294417955
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_59","f0107308","CN-LN, ID",7,68.32753826249117
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_60","f0109040","CN-FJ, HK",1,131.33381016281987
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_61","f0109272","CN-GD",51,419.25661060109906
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_62","f0109606","CN-FJ",11,129.64454786512218
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_63","f0110110","CN-HA",5,13.743849597358752
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_64","f0110442","CN-FJ",2,287.8027669929662
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_65","f0110944","CN-GD",1,54.88574691501782
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_66","f0111174","CN-GD",1,229.02406632568432
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_67","f0111499","CN-SC",8,61.48920917424461
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_68","f0111658","CN-FJ, CN-GD",14,571.1236336706156
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_69","f0112087","CN-FJ, CN-GD",37,1262.8236548272562
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_70","f0114153","CN-HN, CN-SC",8,51.51091905503054
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_71","f0114687","CN-GD, CN-SH, CN-XX, US-XX",1,372.5159572466302
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_72","f0114868","CN-HB",15,267.4761712282864
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_73","f0116436","CN-GD, NL",3,41.097109984872
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_74","f0116628","CN-SH",53,750.2040484445129
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_75","f0118028","CN-GD",2,56.600542273373954
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_76","f0118317","CN-BJ, DE",2,163.96804261056957
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_77","f0118330","CN-BJ, FR",3,108.14638941301565
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_78","f0119545","CN-BJ, CN-XX",1,188.91992955254833
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_79","f0409069","CN-GD, HK",909,2470.7005297252676
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_80","f0409765","CN-XJ, HK",247,153.9565178895444
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_81","f0410001","CN-SD, DE, HK",726,461.7928553630946
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_82","f0410023","CN-JX",1,0.016775233487232002
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_83","f0410242","CN-GZ, HK",208,149.0176201482787
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_84","f0410701","CN-SH",91,16.868218711359262
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_85","f0413684","CN-FJ",722,173.78633563104177
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_86","f0413801","CN-FJ",49,39.356829766018656
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_87","f0414383","CN-GD, CN-XX",87,23.68051489822529
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_88","f0417709","CN-FJ, CN-GD",243,85.87151572958811
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_89","f0417750","CN-GD, CN-XX, US-NJ",280,58.98801449935952
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_90","f0417893","CN-FJ, CN-GD",31,3.734818178125824
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_91","f0417918","CN-FJ",91,56.81360517134573
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_92","f0419804","CN-XX",20,3.301045458812928
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_93","f0419945","CN-ZJ",877,698.882589608122
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_94","f0421392","CN-GD, ID",138,7.903950517974528
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_95","f0421858","CN-XX",19,10.60088589613488
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_96","f0422229","CN-NM, HK",165,144.36248274552312
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_97","f0426933","CN-BJ, CN-XJ, HK",406,170.31209776380678
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_98","f0427393","CN-XJ",23,6.5377602225541445
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_99","f0427989","CN-CQ",788,790.2685497252219
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_100","f0427994","CN-ZJ",1,0.0005414424099839999
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_101","f0428177","CN-GD",158,35.599814783944986
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_102","f0429006","CN-FJ",1,0.000025782971904
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_103","f0429063","CN-JX, DE",284,103.64813070145824
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_104","f0431665","CN-XJ, HK",236,36.01750270406897
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_105","f0432329","CN-GZ, HK",365,383.59745664725483
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_106","f0432345","CN-GD",406,308.12435500607273
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_107","f0432382","CN-GZ, HK",16,9.85475924691264
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_108","f0432594","CN-HA",156,125.56372187905428
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_109","f0433688","CN-BJ",47,39.93428808111696
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_110","f0433689","CN-BJ, CN-GD, CN-JS, HK",28,1.796946813135744
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_111","f0435140","CN-JS",22,5.810200179792
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_112","f0436454","CN-JS",18,3.8863451514249867
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_113","f0437246","CN-ZJ",2,0.533133913080864
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_114","f0440919","CN-NM",1,0.7873861789762561
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_115","f0444122","CN-GX, RO",1177,535.5550581881099
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_116","f0447181","CN-SD",2,0.611248850851008
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_117","f0449296","CN-FJ",46,109.83800285374829
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_118","f0449662","CN-XJ, HK",406,267.9722320968301
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_119","f0452303","CN-GD",78,22.32427960392048
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_120","f0452808","CN-HA",26,13.123837059296063
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_121","f0456374","CN-BJ",97,166.0535309788623
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_122","f0456740","CN-XJ",66,18.268228238402305
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_123","f0456741","CN-XJ",240,135.6103069114116
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_124","f0460078","CN-SH",280,155.11380785384029
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_125","f0461612","CN-GD",515,273.48260266161196
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_126","f0461752","CN-XJ",313,212.3213818767273
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_127","f0465477","CN-SD",506,369.8397369638285
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_128","f0467640","CN-XX, CN-ZJ",713,275.4744212146128
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_129","f0469168","CN-FJ, CN-GD",3448,2209.6457290164194
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_130","f0470972","CN-BJ, CN-SH",92,37.73183860417786
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_131","f0471007","CN-XJ",11,8.180137713010176
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_132","f0471691","CN-FJ",139,534.3769174106004
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_133","f0475095","CN-SH",5,1.331618734487424
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_134","f0478563","CN-XX",36,37.36354939356038
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_135","f0478837","CN-FJ, CN-GD, CN-XX, CN-ZJ, HK, US-NV",7,1.3595770325190002
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_136","f0485876","CN-JL",1414,1222.9458064487153
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_137","f0488689","CN-GD, CN-SH",44,9.975326889251905
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_138","f0488888","CN-GD, CN-SH",88,48.064992529284574
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_139","f0488889","CN-GD, CN-SH",150,47.76956127546259
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_140","f0492360","CN-XX",2,4.4312512444019525
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_141","f0492474","CN-SN",4,2.462595703349856
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_142","f0494268","CN-HN",29,1.7551500293928959
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_143","f0494603","CN-FJ",48,67.62692760403056
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_144","f0494841","CN-BJ, HK",170,93.83832485753932
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_145","f0495421","CN-FJ, CN-GD, CN-XX, CN-ZJ, HK, US-NV",11,0.730612416719409
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_146","f0497031","CN-JX, CN-SH",103,55.710649943958146
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_147","f0497636","CN-HL",1,1.443854700469152
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_148","f0498868","CN-JS",96,26.555932572468578
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_149","f0500878","CN-BJ",106,27.289129129816033
"20220607_SP_FF_transaction_2","20220607_SP_FF_transaction_2_contract_1","2021-01-01","2021-06-30","CN",,315545,"20220607_SP_FF_transaction_2_allocation_150","f0502948","CN-HA, CN-JL, CN-XX",51,22.89435723706195
